candidate,subset,count,reference_bac,candidate_bac,delta_vs_reference,changed_rows_vs_reference
classblend_our-classwise-logistic-blender_GALAXY_a0p0150,weak_core,219558,0.9617912317177137,0.9619320952114728,0.00014086349375908025,82
classblend_our-classwise-logistic-blender_GALAXY_a0p0150,good_core,475101,0.971041289520517,0.9711342362025578,9.294668204073986e-05,181
classblend_our-classwise-logistic-blender_GALAXY_a0p0150,good_not_weak,329290,0.968032903420478,0.9681062318103031,7.332838982510026e-05,110
classblend_our-classwise-logistic-blender_GALAXY_a0p0200,weak_ur6,57735,0.9478036745801539,0.947771490037705,-3.218454244890978e-05,16
classblend_our-classwise-logistic-blender_GALAXY_a0p0200,weak_ob,43356,0.8713893931929476,0.8722331507478037,0.000843757554856106,14
classblend_our-classwise-logistic-blender_GALAXY_a0p0200,weak_gk_red,44628,0.9575979896437724,0.9575978514457191,-1.3819805333437074e-07,5
classblend_our-classwise-logistic-blender_GALAXY_a0p0200,weak_mag2,57734,0.9182853784281774,0.9187289175023764,0.0004435390741990286,36
classblend_our-classwise-logistic-blender_GALAXY_a0p0200,weak_gi2,57734,0.8980329751688938,0.8985088081078104,0.0004758329389166205,32
classblend_our-classwise-logistic-blender_GALAXY_a0p0200,good_rz2,57734,0.8740247603722469,0.8742789146255082,0.00025415425326136276,51
classblend_our-classwise-logistic-blender_GALAXY_a0p0200,good_af_blue,111542,0.9138900933000862,0.914515577017632,0.0006254837175457828,57
classblend_our-classwise-logistic-blender_GALAXY_a0p0200,good_ur1,57735,0.9315997295302373,0.9320045943999996,0.0004048648697623225,33
classblend_our-classwise-logistic-blender_GALAXY_a0p0200,good_mag0,57735,0.7067134689273241,0.7079936793719132,0.001280210444589036,14
classblend_our-classwise-logistic-blender_GALAXY_a0p0200,good_high_gi,173204,0.8866548535902538,0.8866233518874274,-3.1501702826397526e-05,35
classblend_our-classwise-logistic-blender_GALAXY_a0p0200,good_m,303323,0.915165667672622,0.9150252127986557,-0.0001404548739663003,98
classblend_our-classwise-logistic-blender_GALAXY_a0p0200,weak_core,219558,0.9617912317177137,0.9619288282305226,0.00013759651280886853,83
classblend_our-classwise-logistic-blender_GALAXY_a0p0200,good_core,475101,0.971041289520517,0.9711332160421478,9.192652163070303e-05,182
classblend_our-classwise-logistic-blender_GALAXY_a0p0200,good_not_weak,329290,0.968032903420478,0.9681062318103031,7.332838982510026e-05,110
classblend_our-catboost-realmlp-features_QSO_a0p0050,weak_ur6,57735,0.9478036745801539,0.947771490037705,-3.218454244890978e-05,16
classblend_our-catboost-realmlp-features_QSO_a0p0050,weak_ob,43356,0.8713893931929476,0.8721403002371261,0.0007509070441784615,15
classblend_our-catboost-realmlp-features_QSO_a0p0050,weak_gk_red,44628,0.9575979896437724,0.9575879047599546,-1.0084883817818024e-05,4
classblend_our-catboost-realmlp-features_QSO_a0p0050,weak_mag2,57734,0.9182853784281774,0.918707880371841,0.0004225019436636668,35
classblend_our-catboost-realmlp-features_QSO_a0p0050,weak_gi2,57734,0.8980329751688938,0.8985245991605998,0.0004916239917059917,31
classblend_our-catboost-realmlp-features_QSO_a0p0050,good_rz2,57734,0.8740247603722469,0.8742789146255082,0.00025415425326136276,51
classblend_our-catboost-realmlp-features_QSO_a0p0050,good_af_blue,111542,0.9138900933000862,0.9145319844469159,0.0006418911468296651,56
classblend_our-catboost-realmlp-features_QSO_a0p0050,good_ur1,57735,0.9315997295302373,0.9320045943999996,0.0004048648697623225,31
classblend_our-catboost-realmlp-features_QSO_a0p0050,good_mag0,57735,0.7067134689273241,0.7079936793719132,0.001280210444589036,14
classblend_our-catboost-realmlp-features_QSO_a0p0050,good_high_gi,173204,0.8866548535902538,0.8866233518874274,-3.1501702826397526e-05,35
classblend_our-catboost-realmlp-features_QSO_a0p0050,good_m,303323,0.915165667672622,0.9150228981686898,-0.00014276950393221632,98
classblend_our-catboost-realmlp-features_QSO_a0p0050,weak_core,219558,0.9617912317177137,0.9619285471214862,0.00013731540377248663,80
classblend_our-catboost-realmlp-features_QSO_a0p0050,good_core,475101,0.971041289520517,0.9711311757213278,8.988620081074039e-05,180
classblend_our-catboost-realmlp-features_QSO_a0p0050,good_not_weak,329290,0.968032903420478,0.9681036564255728,7.075300509484794e-05,110
classblend_56_te_disagreement_GALAXY_a0p0300,weak_ur6,57735,0.9478036745801539,0.947771490037705,-3.218454244890978e-05,16
classblend_56_te_disagreement_GALAXY_a0p0300,weak_ob,43356,0.8713893931929476,0.8722331507478037,0.000843757554856106,14
classblend_56_te_disagreement_GALAXY_a0p0300,weak_gk_red,44628,0.9575979896437724,0.9575879047599546,-1.0084883817818024e-05,4
classblend_56_te_disagreement_GALAXY_a0p0300,weak_mag2,57734,0.9182853784281774,0.9187289175023764,0.0004435390741990286,34
classblend_56_te_disagreement_GALAXY_a0p0300,weak_gi2,57734,0.8980329751688938,0.8985245991605998,0.0004916239917059917,31
classblend_56_te_disagreement_GALAXY_a0p0300,good_rz2,57734,0.8740247603722469,0.8742713524454832,0.00024659207323629584,50
classblend_56_te_disagreement_GALAXY_a0p0300,good_af_blue,111542,0.9138900933000862,0.9145319844469159,0.0006418911468296651,56
classblend_56_te_disagreement_GALAXY_a0p0300,good_ur1,57735,0.9315997295302373,0.9320045943999996,0.0004048648697623225,31
classblend_56_te_disagreement_GALAXY_a0p0300,good_mag0,57735,0.7067134689273241,0.7079936793719132,0.001280210444589036,14
classblend_56_te_disagreement_GALAXY_a0p0300,good_high_gi,173204,0.8866548535902538,0.8866213677840635,-3.348580619022545e-05,34
classblend_56_te_disagreement_GALAXY_a0p0300,good_m,303323,0.915165667672622,0.9150217408537068,-0.00014392681891517434,95
classblend_56_te_disagreement_GALAXY_a0p0300,weak_core,219558,0.9617912317177137,0.9619318141024364,0.00014058238472269835,79
classblend_56_te_disagreement_GALAXY_a0p0300,good_core,475101,0.971041289520517,0.9711301555609176,8.886604040059254e-05,177
classblend_56_te_disagreement_GALAXY_a0p0300,good_not_weak,329290,0.968032903420478,0.9681023687332077,6.946531272966627e-05,107
classblend_56_te_disagreement_GALAXY_a0p0350,weak_ur6,57735,0.9478036745801539,0.947771490037705,-3.218454244890978e-05,16
classblend_56_te_disagreement_GALAXY_a0p0350,weak_ob,43356,0.8713893931929476,0.8722331507478037,0.000843757554856106,14
classblend_56_te_disagreement_GALAXY_a0p0350,weak_gk_red,44628,0.9575979896437724,0.9575879047599546,-1.0084883817818024e-05,4
classblend_56_te_disagreement_GALAXY_a0p0350,weak_mag2,57734,0.9182853784281774,0.9187289175023764,0.0004435390741990286,34
classblend_56_te_disagreement_GALAXY_a0p0350,weak_gi2,57734,0.8980329751688938,0.8985245991605998,0.0004916239917059917,31
classblend_56_te_disagreement_GALAXY_a0p0350,good_rz2,57734,0.8740247603722469,0.8742713524454832,0.00024659207323629584,50
classblend_56_te_disagreement_GALAXY_a0p0350,good_af_blue,111542,0.9138900933000862,0.9145319844469159,0.0006418911468296651,56
classblend_56_te_disagreement_GALAXY_a0p0350,good_ur1,57735,0.9315997295302373,0.9320045943999996,0.0004048648697623225,31
classblend_56_te_disagreement_GALAXY_a0p0350,good_mag0,57735,0.7067134689273241,0.7079936793719132,0.001280210444589036,14
classblend_56_te_disagreement_GALAXY_a0p0350,good_high_gi,173204,0.8866548535902538,0.8866213677840635,-3.348580619022545e-05,34
classblend_56_te_disagreement_GALAXY_a0p0350,good_m,303323,0.915165667672622,0.9150217408537068,-0.00014392681891517434,95
classblend_56_te_disagreement_GALAXY_a0p0350,weak_core,219558,0.9617912317177137,0.9619318141024364,0.00014058238472269835,79
classblend_56_te_disagreement_GALAXY_a0p0350,good_core,475101,0.971041289520517,0.9711301555609176,8.886604040059254e-05,177
classblend_56_te_disagreement_GALAXY_a0p0350,good_not_weak,329290,0.968032903420478,0.9681023687332077,6.946531272966627e-05,107
classblend_56_te_disagreement_GALAXY_a0p0400,weak_ur6,57735,0.9478036745801539,0.947771490037705,-3.218454244890978e-05,16
classblend_56_te_disagreement_GALAXY_a0p0400,weak_ob,43356,0.8713893931929476,0.8722331507478037,0.000843757554856106,14
classblend_56_te_disagreement_GALAXY_a0p0400,weak_gk_red,44628,0.9575979896437724,0.9575879047599546,-1.0084883817818024e-05,4
classblend_56_te_disagreement_GALAXY_a0p0400,weak_mag2,57734,0.9182853784281774,0.9187289175023764,0.0004435390741990286,34
classblend_56_te_disagreement_GALAXY_a0p0400,weak_gi2,57734,0.8980329751688938,0.8985245991605998,0.0004916239917059917,31
classblend_56_te_disagreement_GALAXY_a0p0400,good_rz2,57734,0.8740247603722469,0.8742713524454832,0.00024659207323629584,50
classblend_56_te_disagreement_GALAXY_a0p0400,good_af_blue,111542,0.9138900933000862,0.9145319844469159,0.0006418911468296651,56
classblend_56_te_disagreement_GALAXY_a0p0400,good_ur1,57735,0.9315997295302373,0.9320045943999996,0.0004048648697623225,31
classblend_56_te_disagreement_GALAXY_a0p0400,good_mag0,57735,0.7067134689273241,0.7079936793719132,0.001280210444589036,14
classblend_56_te_disagreement_GALAXY_a0p0400,good_high_gi,173204,0.8866548535902538,0.8866213677840635,-3.348580619022545e-05,34
classblend_56_te_disagreement_GALAXY_a0p0400,good_m,303323,0.915165667672622,0.9150217408537068,-0.00014392681891517434,95
classblend_56_te_disagreement_GALAXY_a0p0400,weak_core,219558,0.9617912317177137,0.9619318141024364,0.00014058238472269835,79
classblend_56_te_disagreement_GALAXY_a0p0400,good_core,475101,0.971041289520517,0.9711301555609176,8.886604040059254e-05,177
classblend_56_te_disagreement_GALAXY_a0p0400,good_not_weak,329290,0.968032903420478,0.9681023687332077,6.946531272966627e-05,107
classblend_56_te_disagreement_GALAXY_a0p0450,weak_ur6,57735,0.9478036745801539,0.947771490037705,-3.218454244890978e-05,16
classblend_56_te_disagreement_GALAXY_a0p0450,weak_ob,43356,0.8713893931929476,0.8722331507478037,0.000843757554856106,14
classblend_56_te_disagreement_GALAXY_a0p0450,weak_gk_red,44628,0.9575979896437724,0.9575879047599546,-1.0084883817818024e-05,4
classblend_56_te_disagreement_GALAXY_a0p0450,weak_mag2,57734,0.9182853784281774,0.9187289175023764,0.0004435390741990286,34
classblend_56_te_disagreement_GALAXY_a0p0450,weak_gi2,57734,0.8980329751688938,0.8985245991605998,0.0004916239917059917,31
classblend_56_te_disagreement_GALAXY_a0p0450,good_rz2,57734,0.8740247603722469,0.8742713524454832,0.00024659207323629584,50
classblend_56_te_disagreement_GALAXY_a0p0450,good_af_blue,111542,0.9138900933000862,0.9145319844469159,0.0006418911468296651,56
classblend_56_te_disagreement_GALAXY_a0p0450,good_ur1,57735,0.9315997295302373,0.9320045943999996,0.0004048648697623225,31
classblend_56_te_disagreement_GALAXY_a0p0450,good_mag0,57735,0.7067134689273241,0.7079936793719132,0.001280210444589036,14
classblend_56_te_disagreement_GALAXY_a0p0450,good_high_gi,173204,0.8866548535902538,0.8866213677840635,-3.348580619022545e-05,34
classblend_56_te_disagreement_GALAXY_a0p0450,good_m,303323,0.915165667672622,0.9150217408537068,-0.00014392681891517434,95
classblend_56_te_disagreement_GALAXY_a0p0450,weak_core,219558,0.9617912317177137,0.9619318141024364,0.00014058238472269835,79
classblend_56_te_disagreement_GALAXY_a0p0450,good_core,475101,0.971041289520517,0.9711301555609176,8.886604040059254e-05,177
classblend_56_te_disagreement_GALAXY_a0p0450,good_not_weak,329290,0.968032903420478,0.9681023687332077,6.946531272966627e-05,107
classblend_56_te_disagreement_GALAXY_a0p0500,weak_ur6,57735,0.9478036745801539,0.947771490037705,-3.218454244890978e-05,16
classblend_56_te_disagreement_GALAXY_a0p0500,weak_ob,43356,0.8713893931929476,0.8722331507478037,0.000843757554856106,14
classblend_56_te_disagreement_GALAXY_a0p0500,weak_gk_red,44628,0.9575979896437724,0.9575879047599546,-1.0084883817818024e-05,4
classblend_56_te_disagreement_GALAXY_a0p0500,weak_mag2,57734,0.9182853784281774,0.9187289175023764,0.0004435390741990286,34
classblend_56_te_disagreement_GALAXY_a0p0500,weak_gi2,57734,0.8980329751688938,0.8985245991605998,0.0004916239917059917,31
classblend_56_te_disagreement_GALAXY_a0p0500,good_rz2,57734,0.8740247603722469,0.8742713524454832,0.00024659207323629584,50
classblend_56_te_disagreement_GALAXY_a0p0500,good_af_blue,111542,0.9138900933000862,0.9145319844469159,0.0006418911468296651,56
classblend_56_te_disagreement_GALAXY_a0p0500,good_ur1,57735,0.9315997295302373,0.9320045943999996,0.0004048648697623225,31
classblend_56_te_disagreement_GALAXY_a0p0500,good_mag0,57735,0.7067134689273241,0.7079936793719132,0.001280210444589036,14
classblend_56_te_disagreement_GALAXY_a0p0500,good_high_gi,173204,0.8866548535902538,0.8866213677840635,-3.348580619022545e-05,34
classblend_56_te_disagreement_GALAXY_a0p0500,good_m,303323,0.915165667672622,0.9150217408537068,-0.00014392681891517434,95
classblend_56_te_disagreement_GALAXY_a0p0500,weak_core,219558,0.9617912317177137,0.9619318141024364,0.00014058238472269835,79
classblend_56_te_disagreement_GALAXY_a0p0500,good_core,475101,0.971041289520517,0.9711301555609176,8.886604040059254e-05,177
classblend_56_te_disagreement_GALAXY_a0p0500,good_not_weak,329290,0.968032903420478,0.9681023687332077,6.946531272966627e-05,107
classblend_56_te_disagreement_GALAXY_a0p0550,weak_ur6,57735,0.9478036745801539,0.947771490037705,-3.218454244890978e-05,16
classblend_56_te_disagreement_GALAXY_a0p0550,weak_ob,43356,0.8713893931929476,0.8722331507478037,0.000843757554856106,14
classblend_56_te_disagreement_GALAXY_a0p0550,weak_gk_red,44628,0.9575979896437724,0.9575879047599546,-1.0084883817818024e-05,4
classblend_56_te_disagreement_GALAXY_a0p0550,weak_mag2,57734,0.9182853784281774,0.9187289175023764,0.0004435390741990286,34
classblend_56_te_disagreement_GALAXY_a0p0550,weak_gi2,57734,0.8980329751688938,0.8985245991605998,0.0004916239917059917,31
classblend_56_te_disagreement_GALAXY_a0p0550,good_rz2,57734,0.8740247603722469,0.8742713524454832,0.00024659207323629584,50
classblend_56_te_disagreement_GALAXY_a0p0550,good_af_blue,111542,0.9138900933000862,0.9145319844469159,0.0006418911468296651,56
classblend_56_te_disagreement_GALAXY_a0p0550,good_ur1,57735,0.9315997295302373,0.9320045943999996,0.0004048648697623225,31
classblend_56_te_disagreement_GALAXY_a0p0550,good_mag0,57735,0.7067134689273241,0.7079936793719132,0.001280210444589036,14
classblend_56_te_disagreement_GALAXY_a0p0550,good_high_gi,173204,0.8866548535902538,0.8866213677840635,-3.348580619022545e-05,34
classblend_56_te_disagreement_GALAXY_a0p0550,good_m,303323,0.915165667672622,0.9150217408537068,-0.00014392681891517434,95
classblend_56_te_disagreement_GALAXY_a0p0550,weak_core,219558,0.9617912317177137,0.9619318141024364,0.00014058238472269835,79
classblend_56_te_disagreement_GALAXY_a0p0550,good_core,475101,0.971041289520517,0.9711301555609176,8.886604040059254e-05,177
classblend_56_te_disagreement_GALAXY_a0p0550,good_not_weak,329290,0.968032903420478,0.9681023687332077,6.946531272966627e-05,107
classblend_56_te_disagreement_GALAXY_a0p0600,weak_ur6,57735,0.9478036745801539,0.947771490037705,-3.218454244890978e-05,16
classblend_56_te_disagreement_GALAXY_a0p0600,weak_ob,43356,0.8713893931929476,0.8722331507478037,0.000843757554856106,14
classblend_56_te_disagreement_GALAXY_a0p0600,weak_gk_red,44628,0.9575979896437724,0.9575879047599546,-1.0084883817818024e-05,4
classblend_56_te_disagreement_GALAXY_a0p0600,weak_mag2,57734,0.9182853784281774,0.9187289175023764,0.0004435390741990286,34
classblend_56_te_disagreement_GALAXY_a0p0600,weak_gi2,57734,0.8980329751688938,0.8985245991605998,0.0004916239917059917,31
classblend_56_te_disagreement_GALAXY_a0p0600,good_rz2,57734,0.8740247603722469,0.8742713524454832,0.00024659207323629584,50
classblend_56_te_disagreement_GALAXY_a0p0600,good_af_blue,111542,0.9138900933000862,0.9145319844469159,0.0006418911468296651,56
classblend_56_te_disagreement_GALAXY_a0p0600,good_ur1,57735,0.9315997295302373,0.9320045943999996,0.0004048648697623225,31
classblend_56_te_disagreement_GALAXY_a0p0600,good_mag0,57735,0.7067134689273241,0.7079936793719132,0.001280210444589036,14
classblend_56_te_disagreement_GALAXY_a0p0600,good_high_gi,173204,0.8866548535902538,0.8866213677840635,-3.348580619022545e-05,34
classblend_56_te_disagreement_GALAXY_a0p0600,good_m,303323,0.915165667672622,0.9150217408537068,-0.00014392681891517434,95
classblend_56_te_disagreement_GALAXY_a0p0600,weak_core,219558,0.9617912317177137,0.9619318141024364,0.00014058238472269835,79
classblend_56_te_disagreement_GALAXY_a0p0600,good_core,475101,0.971041289520517,0.9711301555609176,8.886604040059254e-05,177
classblend_56_te_disagreement_GALAXY_a0p0600,good_not_weak,329290,0.968032903420478,0.9681023687332077,6.946531272966627e-05,107
classblend_56_te_disagreement_GALAXY_a0p0650,weak_ur6,57735,0.9478036745801539,0.947771490037705,-3.218454244890978e-05,16
classblend_56_te_disagreement_GALAXY_a0p0650,weak_ob,43356,0.8713893931929476,0.8722331507478037,0.000843757554856106,14
classblend_56_te_disagreement_GALAXY_a0p0650,weak_gk_red,44628,0.9575979896437724,0.9575879047599546,-1.0084883817818024e-05,4
classblend_56_te_disagreement_GALAXY_a0p0650,weak_mag2,57734,0.9182853784281774,0.9187289175023764,0.0004435390741990286,34
classblend_56_te_disagreement_GALAXY_a0p0650,weak_gi2,57734,0.8980329751688938,0.8985245991605998,0.0004916239917059917,31
classblend_56_te_disagreement_GALAXY_a0p0650,good_rz2,57734,0.8740247603722469,0.8742713524454832,0.00024659207323629584,50
classblend_56_te_disagreement_GALAXY_a0p0650,good_af_blue,111542,0.9138900933000862,0.9145319844469159,0.0006418911468296651,56
classblend_56_te_disagreement_GALAXY_a0p0650,good_ur1,57735,0.9315997295302373,0.9320045943999996,0.0004048648697623225,31
classblend_56_te_disagreement_GALAXY_a0p0650,good_mag0,57735,0.7067134689273241,0.7079936793719132,0.001280210444589036,14
classblend_56_te_disagreement_GALAXY_a0p0650,good_high_gi,173204,0.8866548535902538,0.8866213677840635,-3.348580619022545e-05,34
classblend_56_te_disagreement_GALAXY_a0p0650,good_m,303323,0.915165667672622,0.9150217408537068,-0.00014392681891517434,95
classblend_56_te_disagreement_GALAXY_a0p0650,weak_core,219558,0.9617912317177137,0.9619318141024364,0.00014058238472269835,79
classblend_56_te_disagreement_GALAXY_a0p0650,good_core,475101,0.971041289520517,0.9711301555609176,8.886604040059254e-05,177
classblend_56_te_disagreement_GALAXY_a0p0650,good_not_weak,329290,0.968032903420478,0.9681023687332077,6.946531272966627e-05,107
classblend_56_te_disagreement_GALAXY_a0p0700,weak_ur6,57735,0.9478036745801539,0.947771490037705,-3.218454244890978e-05,16
classblend_56_te_disagreement_GALAXY_a0p0700,weak_ob,43356,0.8713893931929476,0.8722331507478037,0.000843757554856106,14
classblend_56_te_disagreement_GALAXY_a0p0700,weak_gk_red,44628,0.9575979896437724,0.9575879047599546,-1.0084883817818024e-05,4
classblend_56_te_disagreement_GALAXY_a0p0700,weak_mag2,57734,0.9182853784281774,0.9187289175023764,0.0004435390741990286,34
classblend_56_te_disagreement_GALAXY_a0p0700,weak_gi2,57734,0.8980329751688938,0.8985245991605998,0.0004916239917059917,31
classblend_56_te_disagreement_GALAXY_a0p0700,good_rz2,57734,0.8740247603722469,0.8742713524454832,0.00024659207323629584,50
classblend_56_te_disagreement_GALAXY_a0p0700,good_af_blue,111542,0.9138900933000862,0.9145319844469159,0.0006418911468296651,56
classblend_56_te_disagreement_GALAXY_a0p0700,good_ur1,57735,0.9315997295302373,0.9320045943999996,0.0004048648697623225,31
classblend_56_te_disagreement_GALAXY_a0p0700,good_mag0,57735,0.7067134689273241,0.7079936793719132,0.001280210444589036,14
classblend_56_te_disagreement_GALAXY_a0p0700,good_high_gi,173204,0.8866548535902538,0.8866213677840635,-3.348580619022545e-05,34
classblend_56_te_disagreement_GALAXY_a0p0700,good_m,303323,0.915165667672622,0.9150217408537068,-0.00014392681891517434,95
classblend_56_te_disagreement_GALAXY_a0p0700,weak_core,219558,0.9617912317177137,0.9619318141024364,0.00014058238472269835,79
classblend_56_te_disagreement_GALAXY_a0p0700,good_core,475101,0.971041289520517,0.9711301555609176,8.886604040059254e-05,177
classblend_56_te_disagreement_GALAXY_a0p0700,good_not_weak,329290,0.968032903420478,0.9681023687332077,6.946531272966627e-05,107
classblend_our-ovr-catboost-realmlp-features_GALAXY_a0p0350,weak_ur6,57735,0.9478036745801539,0.947268087746543,-0.0005355868336108793,21
classblend_our-ovr-catboost-realmlp-features_GALAXY_a0p0350,weak_ob,43356,0.8713893931929476,0.8722331507478037,0.000843757554856106,14
classblend_our-ovr-catboost-realmlp-features_GALAXY_a0p0350,weak_gk_red,44628,0.9575979896437724,0.9573867566758825,-0.0002112329678899405,12
classblend_our-ovr-catboost-realmlp-features_GALAXY_a0p0350,weak_mag2,57734,0.9182853784281774,0.9187289175023764,0.0004435390741990286,38
classblend_our-ovr-catboost-realmlp-features_GALAXY_a0p0350,weak_gi2,57734,0.8980329751688938,0.8985731600153581,0.0005401848464643422,34
classblend_our-ovr-catboost-realmlp-features_GALAXY_a0p0350,good_rz2,57734,0.8740247603722469,0.8742743123130804,0.0002495519408335367,53
classblend_our-ovr-catboost-realmlp-features_GALAXY_a0p0350,good_af_blue,111542,0.9138900933000862,0.9145483918761999,0.0006582985761136584,57
classblend_our-ovr-catboost-realmlp-features_GALAXY_a0p0350,good_ur1,57735,0.9315997295302373,0.9320045943999996,0.0004048648697623225,33
classblend_our-ovr-catboost-realmlp-features_GALAXY_a0p0350,good_mag0,57735,0.7067134689273241,0.7079936793719132,0.001280210444589036,14
classblend_our-ovr-catboost-realmlp-features_GALAXY_a0p0350,good_high_gi,173204,0.8866548535902538,0.8868120728190636,0.00015721922880984618,41
classblend_our-ovr-catboost-realmlp-features_GALAXY_a0p0350,good_m,303323,0.915165667672622,0.9150337057318966,-0.00013196194072540024,101
classblend_our-ovr-catboost-realmlp-features_GALAXY_a0p0350,weak_core,219558,0.9617912317177137,0.961941315791829,0.00015008407411520874,94
classblend_our-ovr-catboost-realmlp-features_GALAXY_a0p0350,good_core,475101,0.971041289520517,0.9711228619444189,8.157242390183228e-05,186
classblend_our-ovr-catboost-realmlp-features_GALAXY_a0p0350,good_not_weak,329290,0.968032903420478,0.9680825010840355,4.959766355749906e-05,114
classblend_our-classwise-logistic-blender_GALAXY_a0p0400,weak_ur6,57735,0.9478036745801539,0.947784191595551,-1.94829846028588e-05,18
classblend_our-classwise-logistic-blender_GALAXY_a0p0400,weak_ob,43356,0.8713893931929476,0.8722331507478037,0.000843757554856106,14
classblend_our-classwise-logistic-blender_GALAXY_a0p0400,weak_gk_red,44628,0.9575979896437724,0.9576177448172475,1.9755173475077825e-05,7
classblend_our-classwise-logistic-blender_GALAXY_a0p0400,weak_mag2,57734,0.9182853784281774,0.9187289175023764,0.0004435390741990286,36
classblend_our-classwise-logistic-blender_GALAXY_a0p0400,weak_gi2,57734,0.8980329751688938,0.8985395527428715,0.0005065775739776512,33
classblend_our-classwise-logistic-blender_GALAXY_a0p0400,good_rz2,57734,0.8740247603722469,0.8742864768055334,0.0002617164332865407,50
classblend_our-classwise-logistic-blender_GALAXY_a0p0400,good_af_blue,111542,0.9138900933000862,0.9144991695883479,0.0006090762882616785,58
classblend_our-classwise-logistic-blender_GALAXY_a0p0400,good_ur1,57735,0.9315997295302373,0.9320045943999996,0.0004048648697623225,33
classblend_our-classwise-logistic-blender_GALAXY_a0p0400,good_mag0,57735,0.7067134689273241,0.7077957379625704,0.0010822690352463304,15
classblend_our-classwise-logistic-blender_GALAXY_a0p0400,good_high_gi,173204,0.8866548535902538,0.8866253359907912,-2.95175994625696e-05,34
classblend_our-classwise-logistic-blender_GALAXY_a0p0400,good_m,303323,0.915165667672622,0.9150263701136386,-0.00013929755898334228,97
classblend_our-classwise-logistic-blender_GALAXY_a0p0400,weak_core,219558,0.9617912317177137,0.9619386291733732,0.00014739745565950368,86
classblend_our-classwise-logistic-blender_GALAXY_a0p0400,good_core,475101,0.971041289520517,0.9711332160421478,9.192652163070303e-05,182
classblend_our-classwise-logistic-blender_GALAXY_a0p0400,good_not_weak,329290,0.968032903420478,0.9681062318103031,7.332838982510026e-05,110
classblend_90_subset_guard_68_plus_84_QSO_a0p0300,weak_ur6,57735,0.9478036745801539,0.947771490037705,-3.218454244890978e-05,16
classblend_90_subset_guard_68_plus_84_QSO_a0p0300,weak_ob,43356,0.8713893931929476,0.8722331507478037,0.000843757554856106,14
classblend_90_subset_guard_68_plus_84_QSO_a0p0300,weak_gk_red,44628,0.9575979896437724,0.9575879047599546,-1.0084883817818024e-05,4
classblend_90_subset_guard_68_plus_84_QSO_a0p0300,weak_mag2,57734,0.9182853784281774,0.9187255667683133,0.00044018834013592745,34
classblend_90_subset_guard_68_plus_84_QSO_a0p0300,weak_gi2,57734,0.8980329751688938,0.8985116707452357,0.0004786955763419476,30
classblend_90_subset_guard_68_plus_84_QSO_a0p0300,good_rz2,57734,0.8740247603722469,0.8742789146255082,0.00025415425326136276,51
classblend_90_subset_guard_68_plus_84_QSO_a0p0300,good_af_blue,111542,0.9138900933000862,0.9145319844469159,0.0006418911468296651,56
classblend_90_subset_guard_68_plus_84_QSO_a0p0300,good_ur1,57735,0.9315997295302373,0.9320203414990428,0.00042061196880549545,31
classblend_90_subset_guard_68_plus_84_QSO_a0p0300,good_mag0,57735,0.7067134689273241,0.7079936793719132,0.001280210444589036,14
classblend_90_subset_guard_68_plus_84_QSO_a0p0300,good_high_gi,173204,0.8866548535902538,0.8866233518874274,-3.1501702826397526e-05,35
classblend_90_subset_guard_68_plus_84_QSO_a0p0300,good_m,303323,0.915165667672622,0.9150240554836727,-0.0001416121889492583,97
classblend_90_subset_guard_68_plus_84_QSO_a0p0300,weak_core,219558,0.9617912317177137,0.961929890430714,0.00013865871300022814,79
classblend_90_subset_guard_68_plus_84_QSO_a0p0300,good_core,475101,0.971041289520517,0.9711297141633898,8.842464287273089e-05,179
classblend_90_subset_guard_68_plus_84_QSO_a0p0300,good_not_weak,329290,0.968032903420478,0.968104944117938,7.204069746002961e-05,109
classblend_90_subset_guard_68_plus_84_QSO_a0p0350,weak_ur6,57735,0.9478036745801539,0.947771490037705,-3.218454244890978e-05,16
classblend_90_subset_guard_68_plus_84_QSO_a0p0350,weak_ob,43356,0.8713893931929476,0.8722331507478037,0.000843757554856106,14
classblend_90_subset_guard_68_plus_84_QSO_a0p0350,weak_gk_red,44628,0.9575979896437724,0.9575879047599546,-1.0084883817818024e-05,4
classblend_90_subset_guard_68_plus_84_QSO_a0p0350,weak_mag2,57734,0.9182853784281774,0.9187255667683133,0.00044018834013592745,34
classblend_90_subset_guard_68_plus_84_QSO_a0p0350,weak_gi2,57734,0.8980329751688938,0.8985116707452357,0.0004786955763419476,30
classblend_90_subset_guard_68_plus_84_QSO_a0p0350,good_rz2,57734,0.8740247603722469,0.8742789146255082,0.00025415425326136276,51
classblend_90_subset_guard_68_plus_84_QSO_a0p0350,good_af_blue,111542,0.9138900933000862,0.9145319844469159,0.0006418911468296651,56
classblend_90_subset_guard_68_plus_84_QSO_a0p0350,good_ur1,57735,0.9315997295302373,0.9320203414990428,0.00042061196880549545,31
classblend_90_subset_guard_68_plus_84_QSO_a0p0350,good_mag0,57735,0.7067134689273241,0.7079936793719132,0.001280210444589036,14
classblend_90_subset_guard_68_plus_84_QSO_a0p0350,good_high_gi,173204,0.8866548535902538,0.8866233518874274,-3.1501702826397526e-05,35
classblend_90_subset_guard_68_plus_84_QSO_a0p0350,good_m,303323,0.915165667672622,0.9150240554836727,-0.0001416121889492583,97
